,spotify_id,name,representative_text
14651,0f8YWLcN51Um9z8C1fbEr2,Cabrera,
14652,3W6yvJOtMHLNQViXsXAqcH,Henny Vrienten,
14653,0J2Qb6DxQe3tDfO5Dna3o7,Resham Singh Anmol,
14654,2zXcyd0DsDOxZc1nSGepMb,Shunza,
14655,2WsyJKnl3oBtl3uorFlKp9,VirginGod,
14656,0uGROBOrxSjGZ25OmwORW0,Nikki Phillippi,
14657,0DB1wNfjROe6CCARJM31Mm,Go Back To The Zoo,
14658,41klVmDluQZmGGqoidNfbe,Blac Youngsta,
14659,32X1BEzC0G0t7iZczUDlaC,軟硬天師,
14660,3h1eRfVqwYOgmXcXuH0JAx,Mochis,
14661,4OXTyr247BzbYjri0bUu0h,Wild Cards,
14662,5BEuyZUof5F3Nu9pjcWwD1,Annika Norlin,
14663,1EQiPk32D03HxHmExyCg9l,Roses & Revolutions,
14664,3gX7V7VCwOBz90t62hQHMw,Axelle Red,
14665,59IoFDxTdsmr1m1z8euRFu,Mnqobi Yazo,
14666,69A2sqnfhejKPYM4BGlrc7,Los Nastys,
14667,3O6oippEBKDR0OJDo6O1cZ,Fabian Wegerer,
14668,1nf5yEVCfMbqm1OCYpntBT,Prince Fox,
14669,3Iohdx6hWejGlmGf1DEtWe,Original Dan,
14670,0VSXm0RbmbovOLT6ADgovM,Janie Bay,
14671,0bfX8pF8kuHNCs57Ms4jZb,Roscoe Dash,
14672,5EtZGidUP0imIVaUwBo4GW,six impala,
14673,3usZAPBaH3bub6atukdf7I,Havana,
14674,4FqyapYq1CWwiP61S8zvVy,葉歡,
14675,29YKdEduCfxQKo1RB2jRsg,Chandler Stephens,
14676,4z9qdU7fZTF4fY5PTviqtL,Damar Jackson,
14677,2MmmFlTRNXxmrat4kdglT4,Gustavo Elis,
14678,4mRHCOgJQT3Pe6zV89tfYC,Felon,
14679,7AfIBbjDpPR6FlLWLsAcHu,Sistek,
14680,6Q7TpQ4Hj821clkrlVKttw,Smells,
14681,2TekzK4jw30Cc4jlAmcrVM,Mak Donal,
14682,71c9ORC5hHt0J1TGCa5nxN,Nordman,
14683,3zaDigUwjHvjOkSn0NDf9x,BNXN fka Buju,
14684,6mfcqKVXNZgdzdiYh3MAaR,水野あつ,
14685,1goOx6gnQdUllLfSMsL4Rt,Marques Houston,
14686,2ekValwbXG7P55xYXwWOZx,M.I.L.K.,
14687,6nQCYeaszYUfovwdb1qMNs,Colette Carr,
14688,4lDzMjsz7xLw4CFmfWJmWJ,Capoxxo,
14689,3gfKSkWsbRm1Iux4u3KhTh,Jay Eskar,
14690,6UAsg7BxuQBh72q5RWkXem,NYNE,
14691,5uLkZ7FWMTBUg1corQqdkR,Lund,
14692,5RRnJxnVoqmFFqZBXkAW3F,Management,
14693,2mqNN3AwsqhYMAGDlCwjOS,Hani Adel,
14694,0isDnZYMWbwDz7hzw0XRjt,David Cassidy,
14695,04LIHk1SobiQwt2tlupoAV,Leo Sayer,
14696,2W3cdLo6nGCSyaCOlBq55F,A-Keyy,
14697,1jkmhIXvX4jlwXPeVYb6eM,Melo-M,
14698,0LlWS1VC17Bpd2RUd6enaQ,Mathieu Boogaerts,
14699,4b0WsB47XCa9F83BmwQ7WX,The Righteous Brothers,
14700,4VvkncSfFc9IA2vT7qIFo1,Einar Ágúst,
14701,05JkDGFMHqlIz0GPjLh2p3,Mia Martini,
14702,3XFcu2NnGWceLNdxRCfYH3,Taska Black,
14703,2ow16avE4zUrWFBge23Hlp,Konstantinos Pantzis,
14704,45NmCZDtKwIIVLpl2c3csx,Jairo,
14705,6uEP47pujQ1g5cGGyYrrCp,Los Kipus,
14706,3SBsCnbQ5q8bOW0uBcwG54,Lin Cortés,
14707,4SM0aaZA4Gky48PLIlqFPA,Olav Stedje,
14708,3yr8e8adqybnedCYwE7Xhl,Keite Arai,
14709,1PzVGnjGASGsR3qMDYLpCo,Tolebi,
14710,5qK5bOC6wLtuLhG5KvU17c,Lil Mama,
14711,0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,
14712,0HXr8umdyGHb2aXClWD1k7,Gueule d'Ange,
14713,0E2Lv2XlVGEOMYgYlSFR4T,Pau Muro,
14714,19cJQqo2341qpdXoinzxwF,盧業瑂,
14715,22qLnGc8B1btqty6d0Qnlm,Lauren Aquilina,
14716,5RwRoCyyMD8TpyPaRAa0yr,Miwata,
14717,2S9e1hAGqLqWcjanufgFcn,Marta Sui Tubi,
14718,0GfvPNhmQLzmbqHYZfoyos,Konnie Metaxa,
14719,6Fn3e6ZtmKtAl9wQ6Y9Fbc,Elisabeth Andreassen,
14720,72iCV78mmAfr5s4A5dhjYg,Shawn Austin,
14721,1KsvNs1tsvz0xC27hf2XEM,Gnómico,
14722,0Z5pcmXDCKTrFWLnDChC37,Miami Horror,
14723,3oa1ydh8eLVXesBUwIfBWQ,Ludvigsson,
14724,502gYHkFCtLzBIcU4ctPLd,Zeph,
14725,3mtBkhDY1zfMwTeUJxLRZj,LaStreet,
14726,4f8vvLN5Rt3WszqOqVR9e9,Johnny Drille,
14727,0efWjPyuQec9Rg32ArS48R,MANR,
14728,05EUuIFVDSu6ZquGa7wSny,Pascal & Pearce,
14729,3pvFPaqjwCdXwVIt3uIad5,AFTRHOURS,
14730,72YhLvw3aIVCUSjL6G8qSf,Cara Frew,
14731,5E62kscxqQ6HRcRRsxm1n1,Moubarak,
14732,5PxCTrv3Y1xVACfngpt7D2,Lostboycrow,
14733,1Mlt4aQgtUYiaDqEjC7Eb6,Artash Asatryan,
14734,7nG93Qrraq1TbXn8SqlzTd,GR€Y,
14735,4wboOk2gce3HSH68NKRmHx,Arshad Maimouni,
14736,3sMYEBy0CZFxedcnm9i9hf,Frankie J,
14737,3cpav8QvnoA3141k4YkiFn,Kari Vepsä,
14738,0oYWECmtozBZGjnklDFPTH,Carousel,
14739,0hF1ENHHpEGZxdRdqwMr6E,Derek King,
14740,1XyiWEHBHDPuVDaxajN1ZH,Juan Boucher,
14741,3SArT8JtWehqNmycXIZren,Khamsin,
14742,3xBbmWwDPhEaGcwWgBarkI,Jessica Sanchez,
14743,2QGlww4TLSCLyusQXnDpVQ,Boris Silva,
14744,3SoOohS0zlj8nLdGmhrKA7,Olivver the Kid,
14745,1W67L8OH9z7C3b9YJJbVYq,Farhan Saeed,
14746,4CH2uNha7qT33gsr1y60Ca,1995,
14747,3rUnbTGm63Ervd7ZqAroJZ,BLINKER,
14748,0XtvXfXxLQh9mDaUlsFaYE,Akash Dew,
14749,2EWl5LrZsWltRv2z9dbgH1,Jacky Wu,
14750,0wETOVaHW3AJa8mB6zFo2F,Neonomora,
14751,2MCiePdBoCr6NpWKxWztaw,Mucho,
14752,3NVKyeSra1Jd0aUSNx447G,Shkurte Gashi,
14753,3mJ9GlkLzj8Ka7Z7EQaCMi,Watsky,
14754,7LRogTNkDmgqz0mByRUPYE,Turaidas Roze,
14755,1EsGSU1T8erJCcsxrndQWP,Saleem,
14756,0XdmdxjK0TXuC90HNcBKRz,Lovelife,
14757,2oJQFkb7sJm7uNNH7HITYs,Tenelle,
14758,0Ukv2U96NzJV8vtQjScQt8,stowaway,
14759,131bNZOisbe6CP8PnBNeaB,Patryk Kumór,
14760,0NZxMMytnzLqPuCTb0ChGu,Amir Jahari,
14761,1crOmwDhXGwd42WXLHn6ii,6iant,
14762,647D92XNDYTUt5A0idePJ4,Fleurie,
14763,5nF0tVCTlrhdEqM09GyOZn,Kye Sones,
14764,3YR01kdOztg2p9nvD6MRg7,Polly Scattergood,
14765,41I5xI04kixwmonDBl0Sda,King Combs,
14766,5rQKEmDZVf5rbicQAWGEOp,Cokelat,
14767,1PeSNqqwxMOaNGCGiFowDa,Salah Kurdi,
14768,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,
14769,67Y6CsNjcsmYMtuaS2lZAK,Knīpas un knauķi,
14770,3laRUVXNA2glQ95MJJ5qHi,SAG,
14771,77I9xdGxbRAq5phM0cKBMX,BC Jean,
14772,6kyUfziWP8ydAsKzyXsC83,StayLoose,
14773,3P3HEwD70uW4S1Gs5fhO9L,Skinny Man,
14774,20k9i5MJ09Zbjg7P4osPrh,Srikanth Deva,
14775,03OI6M20ksK4v0WFYa4aLZ,Funda,
14776,2dItxVGDw0zhzV4jfFV2V3,Zora Randhawa,
14777,1JIjKKvyjbzg0YGK3rp45J,34bit,
14778,4kpqHcVwTcRhrNTAB66li4,Jako,
14779,3BroLrMp9Q01yOnhLn9qxX,Miuosh,
14780,74UwkYjA5WAPyrTYFO3mW9,TRF,
14781,0PXmhSJTbgekIqEz1Va1LB,Yaşar İpek,
14782,6ffKXHvUwhCRKSfEKRiHzu,Dado,
14783,3dKCIyXK94LWUnyvD8LepD,Blu-Swing,
14784,090VebphoycdEyH165iMqc,Shirley Bassey,
14785,5bXGHYmmARo1ixC6mGHIge,Kanita,
14786,0F0d1dTUqzzlOSBadY7zK4,Shabareesh Varma,
14787,3k7VvYK030ZB8XkLrbFX7M,Red Lips,
14788,7bAIYB0KGbYXlGbIjyFAcI,Paolo Conte,
14789,3dG8agWw8q1yaBis5HRT5K,Locnville,
14790,1arQYOWtxuQW27WR299gT3,James Dean Bradfield,
14791,4o9UdWCdbPpNX4mjQPrBer,Katka Koscová,
14792,5OxLnOIdVy8HPo4VUYZXL0,Heidi (The Girl with the Hair),
14793,6yAEs7hWaGAdHPpd5i1tDw,Synecdoche Montauk,
14794,0NPwkUJRrRiWYdHpLXBkxg,Cappella,
14795,69lP1pS5aRVxgyvi0uOYbg,Bruno Lauzi,
14796,7aRWUPJRVa41f5roF2J1AW,Rahim Maarof,
14797,2OU0OH164ypvP4G3AYynXs,Huey Lewis,
14798,5RNiPH3JLNOxOCuSYplII1,B. Nagy Réka,
14799,0wsuu0i3CbgYaormvhnXat,Barbie Maan,
14800,5SU2d735invrVbZ7eWJp1M,Salvador Seixas,
14801,7A6JmzQ1VLKqqLQGlBc1Hm,Lucky Fonz III,
14802,2MmgnRT5i0nQpq9eQDLpke,Oscar Avilés,
14803,5o11pS7iIyQ2H4Uw587jyL,SARA-J,
14804,6tsRo8ErXzpHk3tQeH6GBW,Black Box,
14805,61dT5hbLLfOUSg7Rzfxxug,La Melodia Perfecta,
14806,0Up8AZmXDecXiMirZhRLmw,Alberto Plaza,
14807,4QYFjNac8XiU828KjV1oWA,Giorgieness,
14808,5MyafTxCvKDZVVALZUByV3,Lim,
14809,5DdX6WAZixq5ZN5eGg068D,ASOBOiSM,
14810,2EKp9CjoPJOEYJrN4XY2ct,Tchê Garotos,
14811,6tZZRpJQo9M9vmz2TqCIUp,Astropol,
14812,1GWV70Reko15eV2nHCm0bM,The Blue Nile,
14813,4LKB1IkCINDDjEX8iS7glI,Young Bombs,
14814,4DTK3hcKbInoTaUhEZnN0w,Sebastian Lind,
14815,25pd339V2rRJo84USlcSRP,JAWNY,
14816,2xc8zxTf2whTFbe3SI4vqm,Wonder The Boy,
14817,5NDMothbpdpq2xHqSjrrWn,Faith Evans,
14818,0nSloWzkGWXwj1v8nOI0Ma,Teesy,
14819,2jhjHaG1p2SMn6cDyhwhjQ,Terrell Hines,
14820,237q6mAGCztUeAVYoQhn2Q,Viviane Chidid,
14821,5IB5siWwWQEEZQQhdpjn2H,Sapna Chaudhary,
14822,60TYV12IFUaDfnUA0S67zb,Rupee,
14823,0uMBj1TX0cktGnVzLlgWux,Noelia,
14824,2YUcEURAjhrNV7wxBBfq7E,Ola Bremnes,
14825,1Y2YoNjhDco7zu09ZtiEjM,Khan Saab,
14826,49PPHx2WvBFfsk6RKE0lCi,Kalle Lindroth,
14827,2fIUlieTjLTaNQUIKHX5B8,Celeste Buckingham,
14828,6sXdLBqJ6oMyEWJ4NclB7N,湯寶如,
14829,60eT7q88iLWKnuSXed1AGr,Architecture In Helsinki,
14830,2fS9sWFJcWN8wVhYbCfdC7,Teza Sumendra,
14831,4xbLzGsR7W5QMlLS08BNGt,Naveen,
14832,7EFq1UAMwV1s5Av1RSkUSM,Ivan Cattaneo,
14833,2otEEQ7aL80cUWxUZ0jSvV,Whtevr,
14834,35y7CZMg7jbG8Q96JY7dyC,Burt Bacharach,
14835,5yT8WK3cattPDWL3pzu8AI,Sefa,
14836,7oOfZSYouCcyk13dNrOpiX,Alex Parker,
14837,5isfxZ3RSdBlSLn3cSFhnI,Meet Bros Anjjan,
14838,73xzMK9HwF0bsqu99uiwCR,Suvi Aalto,
14839,04XdCDDrPnnqidaVBTOQjt,Hernan y La Champion's Liga,
14840,50Dd971ruHE4jP4gI7l1Qa,Micachu,
14841,0Y0QSi6lz1bPik5Ffjr8sd,Ekali,
14842,4sdcjfLzvLC1IUYFwCAWHn,Sathyaprakash,
14843,3b9dx7eQwwKtA6ctUq8sd2,Walid Toufic,
14844,3GDDrbnVlyfhi84cAVaZ6w,POLY,
14845,0qdbc8V1HlLub2jB2UJCPk,Ehud Banai,
14846,18BiZ5E9NLa7HYmdhaQcrn,Akash Dixit,
14847,5p69MKTTWD8xdt3bWkeggK,Nikos Ganos,
14848,52lUXCmpmAIVsgNd1uADOy,Moosh & Twist,
14849,3camrFRWQjBFgfzZ6W62Ob,Tage Danielsson,
14850,5mlbvTfWUOfDrUIK6dkNzv,Poppy,
14851,5r1yBS6lhh7Mo4Egr3k0JT,Fingazz,
14852,1BEUkE2CSUgHTLSBMZdnFB,Mae Muller,
14853,5N6GwJzOcOY5kv8p0NjhYL,Neil Sedaka,
14854,2xhRiYXpZhTR2qNkhitVaf,Divya Ramani,
14855,5ZXuveln0SCEl9FW7oOMYz,Gupz Sehra,
14856,5JmhkH3zBRrcLB3C1BO9Hv,Avenue,
14857,1daPDpFyCqVsokg3cZmmjT,Kalpana,
14858,7ymczLNmjz6AVMGApVNWbB,Vincent,
14859,66se5dgU4TBgWvHtXrYrz0,Fred Åkerström,
14860,0ewtf5KcA50GVkF6FBXOcs,Rulo y la contrabanda,
14861,1LsW7KoHTgRLcZ7Jwt79MR,Bart Peeters,
14862,4wNtNC6DExBCTMiUcZBw1Z,Twinsy,
14863,6YNeVWrhrAjUEkDWn9TRrl,Maisey Rika,
14864,70y72eYR8vKi8QLAZjgomN,João Guilherme,
14865,7nLgDxwtRUTbagZKa9aaVA,Tom Ferry,
14866,3R34esIv5e5MxzuuCMde0Q,Tomer Yeshayahu,
14867,0rZp7G3gIH6WkyeXbrZnGi,Novo Amor,
14868,0MZjTmgoSErzmMapfREhGv,Rick & Nogueira,
14869,6HraHl4uwIQFixUu3J49BK,Crystal Skies,
14870,2bE4ndiQ6NJa7GkkQMMF89,Papaya Dada,
14871,7y8lzaGqtadGmtAtg2SGv4,Beth Ditto,
14872,4qSaLWsra4abvHVVijKwlx,Matte Caliste,
14873,0VIywtfr5hFGchLkOuptiS,Artem Loik,
14874,6HsEXxUSqMXmIwbYVW6zdt,Harpo,
14875,7e14Bh8oZXNRmZxjhhTARb,Koffi Olomide,
14876,3xyfJgRtCzUrNshzo4Deg9,Nish,
14877,5EG8kX3NJR8Az7XKu4Czu7,Krisspy,
14878,4GLzX588I9R2vs0nTHhD6Z,Mt. Wolf,
14879,5bnNgwp3nooah9yHAHsnR4,Jason Donovan,
14880,2AFch9xbFGNhvghqffxCcD,Dit Way,
14881,5l1GihPHkKd58oRfV4u4I3,Redsan,
14882,4DC1obPJLR8W43ruJxQ0Rk,Jua,
14883,6geC8EbDc3ifaSAbx3RESQ,Tape Machines,
14884,7gVzeNvBbUpj6PXX5ekCMs,Julien Clerc,
14885,3dyX5s2iqVthZmbzEZsg18,Maria De Los Angeles,
14886,2UWFwMXUXbEs79qbI4NdTT,Paul de Leeuw,
14887,2zDndG5Mv76XtMDZ4M6HGh,Frasco,
14888,0zaU3oap9Jq2T5k3FZ4s5c,Genco Ecer,
14889,64DCrjUnRi1h8dugMhHJQa,Rita Effendy,
14890,497VSHqaZA32b7tgCETFEH,Ben Browning,
14891,0akke4ZfLeCMEwuSJX5yc8,Patrick Martin,
14892,6MoZZABXeQwEmzmcwICxwK,CLUBZ,
14893,2OaHYHb2XcFPvqL3VsyPzU,Rico Nasty,
14894,7rMi39MYgKE1TdRCTK3xqm,Liza Owen,
14895,3dkie6yywJJVPCTO4b5AP9,Liam Ferrari,
14896,2wNlZ2Vp23Sbv1DHgizbCb,Tiffany Alvord,
14897,4LLrhUqUv2Mi1NhHz0pjXd,Le Motel,
14898,6zp0iXMIvLZ7oVeTk0Nt0J,恐龍的皮,
14899,5ZGKRPp2lEy9Rqxuwo2bSH,RAYS,
14900,2C1zgkYFPzuU7GBM66c1S9,Victor J Sefo,
14901,1ELgiI6P1y4zEkVElVjCbC,Matt Houston,
14902,4c4aEmXU6Hx95REbIZ3S82,Rozzi,
14903,7rT5vCRSip37zugzc8KN4i,Lee Kernaghan,
14904,5IWzh93nMoupVjYmmDoyvs,3.33,
14905,29AQgmcNlSmwfkafzzt1xF,J E A N,
14906,0XvXIfdZ2e5I66BFC4z0AV,tropes,
14907,7xK7fPe7SjHrGS54CvUoer,Chikuzen sato,
14908,3niPESDNKjDtTNfWzxZkXv,Herizen,
14909,4jIRqX8X6rSrmxIIl1ytFX,Gaby Zambrano,
14910,43xjJMxn9QG0jEiBO3Hxe5,Imca Marina,
14911,3mhjDUn6g7D85To8ywwqbN,Jean Gavril,
14912,6NOyMjFizvhbGgSN04gQ6P,Roland Shaw,
14913,3kbam06clrg5PtHqCHh88j,Teddy Robin,
14914,7Lf3LOZp3U3u2f6cWMd3AH,Paul Weller,
14915,4er5NZNuc83Cev96LA28ID,Halflives,
14916,0fiNNq0GEu0tatdHdjpFXy,Niemoc,
14917,5xaXYXef87CBDufNh0kHnK,Ciro Quiñonez,
14918,2qpbuxXFzohzpCJxPu1gq8,Anneli Mattila,
14919,3VOOmK7ZqJNgOPN1hopJuL,Mikael Wiehe,
14920,3pFPBG84k5bQVbL9apf2PD,Grace Grundy,
14921,0WKBsUC0mn2YMKLGJf6VaE,Meral,
14922,2aofqWbjGHdYvJ2MB8OZ4n,Ecby,
14923,0jW6R8CVyVohuUJVcuweDI,The Piano Guys,
14924,7EekKnlf2HwNaLLpL9Cpgy,Matt Stell,
14925,3NfVCSl9X7huDEpahHSrkx,張栢芝,
14926,6fp17K7hcCAijzRgyxvG1j,Flo Mega,
14927,6758RYtQUoFGOvE0jUxQvK,Generic Animal,
14928,4sEkY4bx8a0KM6yfBUaSeG,Christian Brøns,
14929,6LPV5KZBc1zBjX8AFZ2WWY,LEE SEUNG HWAN,
14930,1QdF2cGU8YWkez3AuIco5J,flawly,
14931,6IYnSXO40Bh7Zdqhf6rQoj,Alannah Myles,
14932,0lHoDF96DNKSIcIpcOfMnq,Whigfield,
14933,1fa0cOhromAZdq2xRA4vv8,Simply Red,
14934,5hMCIlD2CIuOBcWPHuQXKJ,Betty Boo,
14935,2vcwwnlvvZ3OEj43sNMjXf,Aytekin Kurt,
14936,41Bl9IRXEjepLPcXMMuEMz,Jay Frog,
14937,4li4dx5mFgZlMVeHlARBHP,Nazan Öncel,
14938,1hErFAcjegjliwYndCLkmg,Mach &amp; Daddy,
14939,5HiBBvpQCpaRK0ERq1gqsH,Halil Koçak,
14940,6AnFaupnhQD1Ps8DX7Z7mV,Kunwarr,
14941,3djgiWknUqpViVGrJLjs0o,Margineanu,
14942,72tRiBHei5G9M8it4h4sfC,Oddisee,
14943,2u9Wpl7T6gCu1t3ymd6aXL,IRBIS 37,
14944,5smR8yBLIAEJZShGIMrWiI,Warren Barker,
14945,5dUgyPf6ZiF9e5ZnNrA3ms,UEC,
14946,1u2U27ckhq5LxPzOy3ZHoa,Franco Simone,
14947,6RC0aNKSAbL0USvCFzXLfa,LaurDIY,
14948,0yaTsWl8WDwPAm4UNgMJHt,Thomas Fiss,
14949,1vgJ0JDHRTjDKpUpm3dQaE,Tanner Townsend,
14950,6zrOXBaNn0DqJeXxgC2eyH,Houari,
14951,4c5YsU2iQX3LvAKdPa0A8P,Søren Huss,
14952,10CpGdX2tyq1vGgf2JZaHL,Maria Dragomiroiu,
14953,0TyoYqD4NUQuF4Rv76MCdu,Ryan Robinette,
14954,1YHTEJ3H4Qop7qxN5hZ5jK,KHAYAT,
14955,2QkyIpne7IvLXt4jeBIxVC,Fuera,
14956,4gepV1NXit1T15YxX0Bv27,Bette,
14957,3SmyWs7ou3udD8gtM0Z6Vx,Awkwafina,
14958,6odCyuVrAMHyn0qrhinu9h,Puls,
14959,09DuyQpofjb0pPekVSRxS5,MCBOX,
14960,4NJWntDVTL1y0ggj1aTsVW,Klincz,
14961,3sbarR83O460BAEYywNdk4,Damir Kedzo,
14962,3vYC7LFneIpmJRSgrYy6dc,Alberto Vazquez,
14963,2sU7vdIXtvChlnXIcUliVe,Servando & Florentino,
14964,7iyqxUyAGz1CJZpIhMvvfh,Miguel Nandez,
14965,0bM3h5nWnBqgWoMMU8fZeu,Thomas Chauke,
14966,0eG7BXt40ztpJQ7nUOYvg3,Cantini,
14967,7eCV5haSJZFNswFd6asIZp,Lionel Ferro,
14968,2iTiSaR023IikZDaOfEIRR,Chester See,
14969,1aXxPa6FYzAlqpznPkW12C,DJ Topeng,
14970,3fUWKywZQbkzjqydZH15fT,Evert Taube,
14971,0c59rGZvvhTT89vbLMiiM6,Fabian Corrales,
14972,6OTCq5zB2s4mZnzveMlQ40,Marcin Sójka,
14973,77Wl6L20WG41VO6pqpHrkL,Marina Elali,
14974,4YGHsVKv9JPKbYsAucZPAA,George Kalukusha,
14975,009DchB833vqAeN8v5zE4O,Tâm Đoan,
14976,1mFGfrveXbpolppPgO29Io,TCTS,
14977,5XcfMxmHUiyxc1Q283Nmxj,Đan Trường,
14978,5SLOTZhruJRRGgIRtTSPc5,Priscilla Chan,
14979,63xFjf6Ww22O5gHrBP79G9,Marcela Morelo,
14980,0nQKjof7jr673bYRKIHqe4,RD Maravilla,
14981,27Vx7FzWdRbnFkCKI4QlWV,Renārs Kaupers,
14982,6lDz9VhPe8FMyUEWpMdj2t,Del B,
14983,4LhV33vJvXmFGSM3m5RzUR,Blake Mills,
14984,3Ao5Y9skHa2oinXCYwoGwT,Sunglen Chabalala,
14985,6cH6fFLynkDD94hGNqacHV,Santiago Saez,
14986,5MgAfWCS0vzouE9lVzwjJy,Omar K11,
14987,49czbwrhT97D0tODGwDyLs,Chris Andrews,
14988,5he1UTofdFOcdbKqnLixko,Matogrosso & Mathias,
14989,38SIErfZNd7u2qlIzFeZqm,Mia Vaile,
14990,2zBENk8LtANz3cNlE9suSb,Serena-Maneesh,
14991,6q6LbyDaoIKIJh7b6STyhs,Bryan Arambulo,
14992,7oXPj4DkjAxME8ExDAfwJP,Alon Oleartchik,
14993,3C8J7JFOJHvjdFaeEoOKta,Ahli Fiqir,
14994,1Eqmku5RGosz51zTCZFgDi,Frankmusik,
14995,2pboyZFylWoAL86o6E1gDo,Niccolò Fabi,
14996,69S8nrijE7Lyfac3X8iv8M,Legendury Beatz,
14997,3PALZKWkpwjRvBsRmhlVSS,Gunship,
14998,26Kq9bSJsElA93PflKEB1A,Benjamin Biolay,
14999,5MjuLUt6QtnRbaZdffu4F8,Kait Weston,
15000,167abweXl3demO9x0VMMeJ,Yodelice,
15001,2jPO50YbPAgwG8D7kGWGVn,Camille Schneyder,
15002,2StukZYqvy5IZmVestMrWo,Madge,
15003,1Q0x2SSSxf8xy9Wo6UJvuT,Duquende,
15004,3DwuxDS8moNAQOldllBVi8,Darrem,
15005,7wwc5m2DotB2wmdOFdWyvL,Klish,
15006,4aoJFmFXwZgfrJLZ9ZcitL,Georges Boulanger,
15007,6TrQLQR8tUluPbmdPy6jqY,ELHAE,
15008,10Cql6DpInZY5O6TBw2m4l,Samini,
15009,0BezPR1Hn38i8qShQKunSD,周深,
15010,3du9AwhpnUmjJoC4qmXLL5,ROLLUPHILLS,
15011,0h0p7RkMjCUMdcf0nXmHjX,Gianna Nannini,
15012,5uVK02OMlf0TvVe7iNHaGN,BROWN & GRAY,
15013,5TfnQ0Ai1cEbKY5katFK14,Ladyhawke,
15014,0xJhZwxGtFJ6n5ZAJbVAEe,Fede Rojas,
15015,2tndYCXQneCV4jtoWRwVpz,Lucas Estrada,
15016,72aaIun8590ah9xLlbiP9Q,Bikram Singh,
15017,3Er4s8F6Ugd0PESHxmYt0I,Jamie Lynn Spears,
15018,01ukVEa5Q8UkHjqgiFZsIW,Oritse Femi,
15019,7tUdxVCUWjTPf3Ic90eWDJ,Vusi Mahlasela,
15020,72wRq0GElb2KjMlRntouI7,Eric Kwok,
15021,72QhPechMGu0gtwqNBMZ0R,Bvlgarich,
15022,1cfpx67CNTohABdelcfXdL,許富凱,
15023,6bp9SRLfrfYf2n9yAAHUL9,Pasanen,
15024,7uN1aqKCrD6Ju1sn74MPgf,Singuila,
15025,0tu3jGW89NZZ8qrpd8c7xC,GALXARA,
15026,0cS0OQAmAZFTwrcjeBDeYS,Life Sim,
15027,59PFMyNd41PhFTlrSQjyZ1,Gips,
15028,7sAqpkrQBaOkddsv1Tz1XK,Mosimann,
15029,2TwjyKRJpvRn4SpsniXJka,Axel Muñiz,
15030,4DB8A7kej8l10ONCaxglDJ,余枫,
15031,4XXfhoWXcfQol6IXKIXclH,Lis Sørensen,
15032,3oU9pxc0PlGJnfQqQ2Oyx0,Alessandro Casillo,
15033,5x3mrCTZmkoTXURN7pWdGN,Los Amigos Invisibles,
15034,7CjnYXSrc2CkcgptzVsxDm,Jim van der Zee,
15035,2TjBEdasWbKTGJnfj5a1ea,Seba Pereyra,
15036,19TPpTWkgX13Qc2stbqVoP,Terrian,
15037,5Mc6124m8waYCvdYLyM8CY,Juliana,
15038,6D0uq3URoqvg5EcTzEsNUa,Olga Buzova,
15039,4WfXu0xIHhthU5Jb5x3hRq,Mista Baaz,
15040,0mPAjOjWhSw63IlIgU1wKe,Yung Ralph,
15041,7fUtt9kVZOyn9LWy0JbDRI,Agnetha Fältskog,
15042,54WxChLQj93hGdiwvdvwXa,Masya Masyitah,
15043,41QP3s5kY0UroKcIeASAMY,Jang Jane,
15044,0YXQfKGLEAxwGr8rhruXTl,Grethe Sønck,
15045,5Xd9LykMFvBywkS42YdIS4,Koko47,
15046,4uz19Fx4VF6BHhzmTuSCOR,Monica Karina,
15047,2wFHMjgeV4g9an3QsriQIB,Henrik the Artist,
15048,4MOJfCzY2Ezpm3MOidP7ZH,Kshitij Wagh,
15049,37w38cCSGgKLdayTRjna4W,Mazzy Star,
15050,7tuWI2luTp61HHGmviWid8,羅大佑,
15051,5eKqhPrKad0J9xGAtq3rW7,BURNS,
15052,1TMMyiSsNzmRiZCAkVLVb2,Lisa Loeb,
15053,2feMe4zwXCxU3hI3qjW94F,Inger Jacobsen,
15054,1Cg7AdS9hOJBqmGUdbQ6Ux,Lizzy Land,
15055,60wslYioiBcxSTInM4nIy2,Jordan Fisher,
15056,3E5mhmaKGxv8us9JoI157M,Tyne-James Organ,
15057,41vQJwbwWqPDmfkHBWki4r,RK,
15058,7D8LuVnlyu91ndcPe70j7S,Jade Bird,
15059,4m1yRHUMhvB8gKAJTjK4kO,Boombox Cartel,
15060,0kdzjDb2TKsCiJwWaBkZTQ,Sam Halabi,
15061,3RUaBohZGA9vusdMDJBD1V,Zohar Argov,
15062,2US2mjK9hW7QGSBNpprlbu,Zack Martino,
15063,7B2VFy1LccXiQkdt1QD3vk,Kemal Doğulu,
15064,4SQdUpG4f7UbkJG3cJ2Iyj,Arca,
15065,1fYdgyGBrMIEML5cuo5FpZ,Natasha Mosley,
15066,0GjIwBSdhGj3vLVoCunPzm,高進,
15067,2SnQV33JSAlRWZdEIMOAvH,Neew,
15068,5ybZbQGm4mav8dM2QJ4lpm,Nevena Tsoneva,
15069,5tYaRVYbV1anmzyxqMVdHi,TRESOR,
